date,Atibainha-QNat,QT6,Cachoeira-QNat,PaivaCastro-Qjus,Jaguari-Qjus,PaivaCastro-Vop,QT7,PaivaCastro-QNat,Atibainha-Qjus,Atibainha-Vop,QT5,Cachoeira-Vop,Jaguari-QNat,Jaguari-Vop,Cachoeira-Qjus,ESI
2010-11-3,0.81,20.13,2.05,1.0,4.5,53.1,20.29,4.4,2.5,58.87,27.9,55.74,3.71,80.56,3.0,31.3
2008-6-19,1.11,19.3,1.0,1.0,1.0,62.08,21.0,4.15,0.5,49.74,25.05,57.5,17.13,66.46,0.5,29.7
2008-11-10,11.88,10.15,1.2,1.0,1.5,53.66,19.16,1.8,1.5,52.78,22.36,45.43,12.05,48.42,1.5,28.1
2007-7-2,1.51,23.99,2.22,0.6,1.0,64.35,27.24,2.9,0.5,49.14,30.0,39.35,7.83,41.84,2.0,30.3
2012-2-10,0.36,15.0,5.27,1.0,1.5,42.07,0.0,1.34,0.5,48.01,31.0,50.88,6.79,81.29,1.0,32.3
2012-8-23,1.05,29.45,1.24,1.0,1.0,48.11,32.13,3.54,1.5,58.45,29.0,47.95,7.74,73.54,1.5,33.0
2007-1-13,10.08,10.09,9.76,1.0,0.5,58.14,0.0,6.41,0.5,38.78,26.48,53.28,25.24,43.29,0.5,30.9
2012-11-20,7.48,32.47,7.76,1.0,3.0,55.9,29.93,5.06,2.5,57.8,30.42,36.31,6.33,52.53,1.5,33.0
2013-1-29,1.68,21.25,6.41,1.0,2.0,44.81,24.9,4.22,0.25,50.91,25.0,36.78,31.38,53.96,0.25,32.1
2004-4-1,2.37,20.26,4.25,0.1,0.7,43.17,16.41,4.86,0.1,56.03,20.19,55.27,20.78,6.1,0.4,29.8
2004-4-16,7.71,20.4,6.28,0.1,0.7,53.1,17.9,4.95,0.1,52.57,23.01,56.86,22.28,6.68,0.4,30.9
2014-4-12,0.35,0.0,1.07,0.2,1.0,56.46,3.0,5.22,1.0,50.29,20.2,39.05,1.36,4.65,1.0,27.2
2010-4-29,4.42,25.27,11.31,1.0,4.0,47.56,14.96,7.3,2.0,85.22,25.23,78.05,18.96,103.84,1.0,32.5
2005-11-22,2.97,22.94,5.11,1.0,2.0,42.07,11.34,2.66,0.5,38.38,29.94,40.22,9.9,37.98,2.52,31.6
2005-6-15,0.98,29.11,1.12,1.0,1.0,50.88,29.49,4.11,0.51,56.85,27.23,59.11,21.35,56.67,1.5,32.3
2008-3-20,8.94,20.37,22.11,0.6,0.1,56.46,0.0,6.36,0.1,46.13,29.2,51.73,56.95,50.88,0.1,33.0
2009-3-15,8.45,10.33,13.53,1.0,0.5,50.33,732.76,6.46,0.5,59.92,16.4,50.9,41.1,86.04,0.5,29.8
2012-11-19,1.14,32.36,3.05,1.0,3.0,54.22,27.79,3.55,2.5,57.18,31.0,35.84,4.09,52.82,1.5,31.1
2006-2-11,24.8,24.94,21.67,1.0,1.0,50.88,22.19,15.47,0.5,40.16,22.02,47.64,83.11,48.1,0.54,32.6
2013-9-20,1.38,31.9,3.48,1.0,2.5,48.11,26.88,6.29,4.0,50.91,24.65,47.75,9.08,41.19,2.5,31.4
2010-4-19,1.04,23.01,11.79,1.0,5.0,55.34,17.22,5.95,1.0,84.34,28.05,73.91,16.38,104.02,1.0,33.0
2009-2-25,7.29,19.55,32.47,1.0,0.5,52.55,0.0,4.52,0.5,60.13,19.2,53.6,73.78,79.71,0.5,27.2
2007-3-7,1.09,29.59,3.04,1.0,1.0,48.67,29.59,2.85,0.5,39.76,30.13,40.12,17.31,52.16,1.5,33.0
2008-3-27,6.9,13.33,11.97,0.6,0.1,53.1,0.0,3.7,0.1,47.13,25.1,47.84,26.87,53.44,0.1,30.2
2012-1-24,9.81,5.0,9.03,1.0,1.0,39.89,0.0,4.11,0.5,55.7,21.3,64.84,31.98,76.88,0.5,30.7
2008-8-3,6.07,27.0,4.39,1.0,1.5,57.58,25.3,3.28,0.5,52.98,27.9,49.77,13.11,61.8,4.0,29.2
2006-2-19,1.42,20.16,15.95,1.0,0.5,58.7,2.12,7.98,0.51,46.73,27.93,61.92,79.42,55.46,0.52,31.5
2011-8-19,1.01,24.0,1.88,1.0,4.0,49.22,25.0,1.9,2.0,40.62,32.1,62.99,1.35,90.66,2.0,33.0
2007-7-9,1.33,28.64,1.0,0.6,1.0,60.95,29.64,0.95,0.5,50.55,27.1,37.72,14.51,40.45,2.0,27.5
2011-6-5,3.32,25.0,1.92,1.0,1.0,44.26,26.0,2.97,1.0,56.34,32.0,74.59,15.57,98.53,2.0,33.0
2006-7-22,3.28,27.56,1.04,1.0,2.0,55.9,25.17,2.38,0.52,56.03,30.32,55.38,13.22,59.14,2.01,31.7
2005-5-17,3.2,27.1,1.04,1.0,1.0,48.11,23.27,3.21,0.21,47.13,30.09,46.33,20.18,55.9,3.01,32.3
2009-12-30,15.49,11.11,15.17,0.0,60.11,59.26,0.0,24.81,9.0,91.66,7.59,79.86,71.56,99.14,5.0,32.4
2008-1-8,3.02,25.22,2.48,0.6,0.5,53.66,22.49,2.95,0.5,32.5,27.14,35.45,30.43,31.87,0.5,29.6
2005-6-12,1.02,29.0,2.95,1.0,1.0,55.34,23.4,3.85,0.51,56.03,27.1,58.68,11.06,57.07,1.5,31.5
2014-2-20,0.79,20.25,2.17,0.2,1.0,47.56,23.35,3.38,1.0,42.25,29.16,36.22,0.82,13.14,2.0,30.4
2014-3-25,0.97,24.57,5.58,0.2,1.0,49.22,23.77,2.51,1.0,53.62,19.39,36.69,2.71,7.3,1.0,26.6
2010-1-7,24.24,34.33,24.46,0.0,70.02,66.05,0.0,26.66,9.05,93.85,0.0,87.4,70.02,98.53,5.07,31.7
2013-12-23,1.13,20.13,6.93,1.0,3.0,47.56,31.47,0.15,2.5,38.38,32.34,42.03,6.4,25.92,3.5,28.1
2009-7-6,4.57,17.3,4.84,1.0,2.0,53.66,16.68,3.0,2.0,53.59,25.04,60.08,13.16,90.48,2.0,29.5
2005-5-21,1.58,23.7,1.66,1.0,1.0,45.91,29.25,1.99,0.21,46.93,30.07,46.53,12.14,55.26,3.01,33.0
2009-11-13,4.93,29.93,15.41,1.0,1.75,56.46,32.97,5.24,2.0,50.75,28.27,47.84,34.72,86.91,2.38,33.0
2012-10-24,16.34,33.13,9.77,1.0,3.5,47.56,31.55,12.81,2.5,45.74,17.29,39.34,11.78,59.24,2.0,33.0
2004-12-31,1.19,22.6,1.0,1.0,1.0,51.44,22.1,5.18,0.4,46.73,28.0,31.54,19.5,28.54,0.5,31.2
2013-4-23,1.55,19.77,3.38,1.0,2.0,50.88,9.65,5.94,1.0,56.55,25.0,46.55,11.65,65.94,0.5,31.9
2010-4-16,3.7,20.06,12.14,1.0,7.92,48.11,0.0,5.32,1.0,83.89,30.14,74.48,25.42,104.02,1.33,33.0
2009-4-9,4.01,25.63,7.21,1.0,1.5,50.33,26.77,5.27,1.5,61.57,23.14,50.7,39.51,94.59,1.0,32.9
2013-10-11,0.52,29.1,3.91,1.0,1.5,48.67,31.5,3.07,2.0,56.76,29.96,46.85,5.76,36.35,1.5,33.0
2006-4-6,3.68,27.05,8.12,1.0,0.5,55.34,20.29,6.59,0.51,51.16,27.9,58.46,25.75,69.67,0.51,33.0
2012-6-30,2.16,15.0,8.15,1.0,1.33,48.67,0.0,5.03,0.5,39.81,28.0,49.15,17.29,81.97,0.5,33.0
2009-4-19,2.85,26.68,7.36,1.0,2.0,55.9,26.77,4.34,1.5,61.98,28.03,58.35,23.15,94.47,1.5,29.4
2011-7-18,3.54,25.0,3.96,1.0,1.5,44.81,25.0,3.48,2.2,54.25,31.0,63.64,9.54,95.92,2.3,33.0
2013-6-2,4.17,22.07,4.37,1.0,1.5,51.99,15.0,7.47,0.5,38.38,28.0,45.75,11.74,62.76,0.5,33.0
2012-4-27,12.49,33.61,4.52,1.46,2.5,52.55,31.3,2.98,1.66,72.54,30.0,58.58,23.72,73.75,0.5,28.1
2011-12-16,2.06,5.04,4.23,1.0,2.0,47.56,5.43,7.6,0.5,51.53,25.1,51.39,12.48,72.72,0.5,30.8
2012-10-26,1.0,32.0,4.44,1.0,2.0,50.88,30.88,5.41,1.0,46.36,32.0,40.1,14.32,58.79,1.0,33.0
2009-8-14,2.19,27.34,0.94,1.0,2.0,56.46,32.0,3.29,2.0,61.98,28.03,41.29,12.09,88.54,2.0,32.3
2010-9-19,3.18,27.01,1.11,1.0,4.5,50.33,26.31,3.37,2.5,75.79,30.14,59.76,3.46,88.25,3.0,28.1
2009-10-23,9.9,7.07,8.07,1.62,2.0,57.58,1.79,7.7,1.15,54.81,29.88,51.11,30.93,86.85,1.15,33.0
2008-7-16,2.47,26.61,1.02,1.0,1.5,60.95,26.78,4.31,1.0,51.76,28.08,48.75,18.63,64.96,2.0,29.9
2004-12-20,2.22,23.9,1.13,1.0,1.0,46.46,21.1,3.77,0.41,44.33,28.0,29.53,22.1,27.66,0.5,29.8
2011-12-25,0.68,32.11,11.57,1.0,2.0,45.36,22.04,5.23,1.5,44.51,29.0,46.85,13.93,72.78,1.5,31.3
2012-7-7,2.23,35.0,2.54,1.0,2.0,50.88,29.0,4.69,0.5,36.16,32.23,44.27,15.07,82.14,0.5,33.0
2012-8-14,4.58,30.26,4.36,1.0,1.0,54.22,27.4,3.68,1.5,57.18,31.0,45.85,7.82,75.94,1.5,32.7
2013-8-20,4.28,29.35,2.9,1.0,1.5,48.67,22.08,1.1,2.5,56.76,23.19,44.86,6.25,49.25,2.0,32.8
2005-8-29,2.98,29.61,4.24,1.0,3.0,46.46,28.88,1.5,0.51,54.6,32.08,49.57,10.72,46.28,3.51,32.1
2006-3-18,5.2,22.65,9.23,1.0,0.5,66.62,15.06,17.1,0.51,52.17,22.69,55.49,29.92,63.73,0.8,32.8
2013-7-15,3.63,27.16,3.26,1.0,1.5,50.33,25.21,3.37,2.0,55.92,23.19,48.45,4.04,55.46,0.5,29.7
2009-11-23,10.59,17.93,7.18,1.0,2.0,58.7,7.9,7.49,2.0,50.75,24.2,48.04,15.34,87.2,2.0,29.7
2011-10-11,1.39,30.0,1.22,1.0,5.0,47.56,31.0,1.64,3.0,48.84,33.0,42.03,10.14,76.93,3.0,31.7
2011-4-17,2.5,25.0,10.29,1.0,1.5,50.33,1.33,8.46,0.5,60.3,27.0,65.17,49.07,98.71,0.5,33.0
2004-2-28,3.36,1.02,13.71,0.1,0.38,47.56,731.23,6.74,0.1,59.92,27.95,57.82,89.3,0.91,0.38,31.2
2013-1-16,8.05,20.04,12.12,1.0,1.0,48.11,0.0,9.26,0.25,52.78,18.5,49.26,44.8,51.02,0.25,31.7
2005-5-8,4.56,25.03,2.49,1.0,1.0,44.81,24.73,3.18,0.21,47.53,27.0,47.03,16.57,56.92,2.99,30.7
2008-8-20,3.78,25.32,1.04,1.0,1.5,53.1,26.45,3.28,0.5,50.55,26.18,52.66,13.31,61.19,2.5,33.0
2009-9-7,12.05,27.96,4.8,1.0,2.0,56.46,23.53,6.39,2.0,64.46,13.93,49.98,14.77,84.83,2.0,22.4
2011-12-22,2.04,22.01,4.35,1.0,2.0,43.72,6.18,2.09,0.8,43.89,32.39,49.05,13.24,73.16,0.38,33.0
2012-9-1,1.56,26.38,1.48,1.0,1.75,51.44,31.3,3.37,2.0,57.39,21.2,52.31,3.55,70.79,1.94,33.0
2005-8-20,2.74,29.37,1.58,1.0,2.0,47.56,29.33,1.41,0.51,55.01,32.1,50.9,9.81,48.38,3.5,33.0
2005-5-5,2.16,25.1,2.93,1.0,1.0,49.77,25.0,3.18,0.21,47.33,27.05,47.03,16.83,57.12,2.03,30.7
2007-10-23,2.0,16.24,1.9,0.6,3.5,53.66,19.53,1.41,2.0,40.55,25.35,34.23,9.05,26.0,4.5,30.6
2010-11-9,2.05,20.1,1.35,1.0,4.5,54.22,21.75,4.95,2.5,55.08,26.65,55.0,5.27,79.6,3.0,30.6
2011-2-3,11.25,19.53,15.55,2.0,76.95,45.91,0.0,4.31,0.25,77.1,33.0,58.26,54.26,96.64,0.25,32.9
2011-7-25,4.68,25.0,0.25,1.0,2.0,48.67,25.0,3.04,2.0,52.16,30.0,62.77,15.73,95.01,2.0,30.1
2007-9-3,9.54,29.51,5.02,0.6,1.5,54.78,24.9,2.61,1.0,49.94,31.1,45.63,6.78,37.31,2.0,28.7
2007-8-3,4.07,26.81,2.34,0.6,0.5,48.67,20.15,2.45,0.5,46.73,28.08,48.86,16.55,42.41,0.55,30.9
2012-4-3,2.63,25.26,2.77,1.0,2.0,45.36,25.99,4.12,0.5,60.56,29.75,53.76,12.44,77.37,1.0,31.9
2010-1-14,6.53,27.13,21.49,1.75,70.05,63.21,0.0,11.15,10.03,92.32,26.09,90.32,52.91,98.53,6.08,33.0
2009-5-31,6.05,25.33,4.21,1.0,2.0,57.58,20.58,4.84,1.5,64.25,28.05,60.4,17.02,92.08,1.5,30.9
2010-11-29,2.85,20.03,1.65,1.0,4.5,54.78,21.33,3.99,2.5,52.58,29.68,56.05,15.55,76.76,3.0,31.2
2005-4-11,7.68,27.76,14.22,1.0,1.0,53.1,21.99,4.12,0.21,42.74,28.38,45.83,18.36,58.54,0.51,31.5
2014-2-23,0.3,25.0,1.23,0.2,1.0,54.22,22.01,2.95,1.0,40.62,28.84,35.47,8.11,12.63,2.0,26.7
2013-7-8,1.13,28.65,5.93,1.0,1.5,57.58,26.44,8.29,0.5,54.46,26.95,47.25,9.61,57.02,0.5,30.3
2007-5-31,1.32,27.09,2.93,0.6,1.0,54.78,25.33,2.89,0.5,47.93,27.9,43.84,5.74,45.83,0.88,30.2
2012-10-27,3.34,33.0,5.47,1.0,2.0,50.88,30.08,3.25,1.0,46.777,30.75,40.29,22.81,58.69,1.0,33.0
2009-7-31,10.98,23.03,6.55,1.0,2.0,53.1,16.95,4.68,2.0,61.777,24.95,44.83,13.43,90.42,2.0,30.1
2008-6-14,1.07,21.42,2.5,1.0,1.0,60.39,22.78,4.02,0.5,50.55,28.96,55.59,23.78,66.57,0.5,29.5
2007-9-5,4.61,15.13,2.17,0.6,1.5,54.78,14.96,0.87,1.0,49.34,30.33,46.63,12.55,37.14,2.0,30.6
2006-9-10,1.08,25.33,1.09,1.0,4.5,55.9,26.15,1.82,2.02,51.56,29.09,42.85,8.88,49.86,4.99,30.9
2013-12-27,1.33,30.33,7.23,1.0,3.0,47.01,28.96,0.89,2.5,38.59,26.9,43.49,18.06,25.1,3.5,30.2
2010-7-24,3.29,25.06,3.41,1.0,1.7,51.99,20.44,5.38,0.72,86.777,25.115,83.81,10.74,97.92,0.79,31.5
2005-7-22,1.63,26.6,1.62,1.0,1.0,50.33,23.24,3.28,0.51,57.66,30.07,55.91,15.36,52.53,2.4,30.4
2004-8-11,2.94,25.93,1.86,0.1,0.5,52.55,25.52,4.14,0.1,47.93,24.2,47.64,10.16,17.1,1.4,30.2
2005-4-15,3.12,27.37,5.75,1.0,1.0,50.33,21.83,3.82,0.21,43.73,23.49,45.83,18.21,58.4,0.51,31.8
2010-5-18,1.37,22.4,4.28,1.0,2.0,53.66,24.9,7.75,1.0,94.58,25.27,86.31,21.12,101.66,1.0,33.0
2010-6-23,1.06,21.9,3.82,1.0,2.0,56.46,16.14,6.56,1.0,90.55,26.93,91.26,12.42,98.84,1.0,31.5
2006-6-20,3.41,26.79,0.97,1.0,2.0,52.55,31.09,4.7,0.52,54.2,32.02,50.08,13.78,64.96,2.01,32.3
2013-4-8,10.32,10.13,8.67,1.0,1.0,50.88,5.0,8.7,0.25,64.81,25.0,48.35,29.95,63.93,0.25,29.3
2004-8-25,1.25,25.93,1.94,1.0,1.0,59.26,29.17,2.72,0.1,48.33,27.1,47.84,14.6,14.27,1.91,24.9
2008-2-28,4.74,21.24,7.41,0.6,0.3,58.14,15.74,3.66,0.2,37.99,28.04,45.73,20.19,43.86,0.32,31.1
2005-11-17,1.82,16.99,5.96,1.0,2.0,42.07,11.24,2.99,0.5,39.76,27.411,42.07,13.24,37.81,2.55,31.8
2008-4-1,2.77,19.33,6.46,0.6,0.2,55.34,12.24,3.15,0.1,45.73,28.95,42.85,21.46,54.78,0.1,31.5
2013-7-5,5.4,28.65,4.0,1.0,1.5,51.44,23.35,7.55,0.5,54.04,28.89,46.25,16.04,57.66,0.5,33.0
2011-1-8,8.44,24.41,15.69,1.0,0.73,56.46,0.0,11.81,0.25,40.83,25.79,48.85,89.55,92.14,0.25,31.2
2005-1-14,7.06,3.19,10.28,1.0,1.0,42.07,2.05,5.94,0.1,48.13,15.1,34.79,32.54,31.0,0.4,30.3
2011-9-7,2.09,31.0,3.58,1.0,4.0,44.81,23.1,1.31,2.0,43.07,23.31,57.21,5.38,86.68,2.5,33.0
2008-8-1,1.48,26.79,2.99,1.0,1.5,61.52,27.93,4.86,0.5,52.37,25.4,50.18,5.71,62.15,2.5,30.3
2004-8-18,1.04,23.35,1.7,0.5,1.0,60.95,26.46,4.28,0.1,47.73,27.19,47.44,11.75,15.68,1.9,28.9
2007-10-26,12.37,15.23,8.63,0.6,1.46,60.95,19.44,6.79,1.0,39.76,22.1,36.96,27.91,26.07,1.5,28.8
2008-7-3,3.48,27.53,1.11,1.0,1.5,60.39,20.71,3.31,0.5,49.74,23.19,54.75,17.35,66.0,1.0,30.0
2010-6-2,2.52,25.21,4.61,1.0,2.0,55.9,21.6,5.77,1.0,94.81,26.7,90.17,12.09,100.31,1.0,31.5
2008-2-2,6.06,20.73,14.81,0.6,0.3,55.34,0.0,3.5,0.2,33.67,28.88,43.05,39.51,37.56,0.31,30.8
2010-2-23,4.93,3.33,8.86,0.2,40.0,54.22,0.0,7.06,7.0,83.45,14.1,90.32,40.0,96.95,6.0,28.4
2007-5-27,1.12,25.01,3.4,0.6,1.0,52.55,17.35,2.97,0.5,48.13,27.24,44.73,14.12,46.32,0.5,30.8
2006-9-16,1.58,23.19,1.54,1.0,4.5,47.01,23.2,3.33,2.02,49.14,29.1,41.78,11.19,48.33,5.0,33.0
2013-1-15,11.57,20.14,13.06,1.0,1.21,53.66,0.0,10.85,0.32,51.95,26.75,50.27,57.92,50.56,0.31,32.2
2009-11-1,1.34,14.41,7.29,1.0,2.0,50.33,3.45,4.15,2.0,45.13,29.85,48.35,10.91,87.96,2.0,33.0
2004-6-4,15.77,14.14,22.93,0.1,0.5,63.21,1.13,10.83,0.1,47.73,22.39,61.27,47.64,12.54,0.43,25.2
2013-1-24,9.16,19.05,4.14,1.0,1.5,50.88,734.36,8.83,0.25,52.37,27.116,39.15,23.68,53.2,0.25,31.9
2008-6-6,5.13,10.31,11.7,1.0,1.0,53.1,0.0,3.62,0.5,53.79,23.27,62.03,30.07,65.79,0.52,31.1
2007-7-14,2.09,23.45,1.16,0.6,1.0,62.65,24.76,3.15,0.5,51.16,30.04,36.48,9.78,39.38,2.0,31.1
2012-3-16,2.81,23.0,1.83,1.0,2.0,45.91,23.0,10.38,1.0,55.92,22.8,52.93,30.0,79.88,1.0,31.7
2008-4-30,11.84,25.27,8.76,1.0,0.2,59.26,23.77,5.32,0.1,51.36,30.04,46.23,76.13,62.5,0.1,30.9
2005-5-27,10.9,1.02,21.48,1.0,1.0,47.56,1.23,6.27,0.21,53.59,4.71,58.78,71.07,57.56,0.53,30.3
2005-10-1,1.32,15.13,1.07,1.0,3.0,50.88,14.31,2.92,0.51,54.4,29.98,47.44,9.2,41.1,3.4,31.9
2013-12-13,6.1,25.93,3.84,1.0,2.0,45.91,22.01,1.17,1.0,45.74,31.113,44.18,9.76,27.43,1.5,31.2
2005-6-4,4.72,23.0,1.93,1.0,1.0,58.14,24.39,3.33,0.21,54.2,30.1,58.46,21.28,57.9,0.53,33.0
2008-9-28,1.57,25.55,4.48,1.0,2.0,60.95,21.45,4.87,1.0,50.55,26.1,48.55,10.06,53.25,2.0,29.0
2004-7-1,3.0,24.15,3.14,0.1,0.7,54.22,22.23,3.95,0.1,43.93,24.26,49.36,15.01,16.87,0.4,29.1
2007-1-29,9.82,9.57,8.51,1.0,0.5,50.88,0.0,6.31,0.5,36.61,23.4,42.46,52.91,50.7,0.5,29.7
2011-8-1,4.69,25.0,5.0,1.0,4.0,48.11,22.0,3.81,2.0,50.08,30.0,61.8,14.78,94.05,2.0,29.9
2008-9-13,1.06,25.52,2.51,1.0,3.5,56.46,26.68,4.43,1.0,48.94,27.39,52.45,7.41,56.04,4.5,32.8
2011-2-5,3.68,19.42,10.34,2.0,76.4,48.67,0.0,6.66,0.25,76.88,27.7,56.16,19.35,95.74,0.25,31.4
2010-8-10,3.05,19.26,4.38,1.0,2.5,49.22,9.03,6.07,1.27,81.47,25.94,71.41,11.58,96.95,1.5,31.5
2011-10-27,1.94,13.0,1.54,1.0,5.0,45.36,25.33,4.45,3.0,56.55,31.0,45.75,0.38,73.37,3.0,33.0
2011-1-4,65.06,24.3,62.76,1.0,0.66,62.08,0.0,25.1,0.3,33.54,13.49,50.98,168.32,86.85,0.31,28.7
2008-4-28,4.93,25.13,2.6,1.0,0.2,55.34,23.47,1.76,0.1,50.75,30.01,45.23,33.13,61.95,0.1,28.8
2004-10-24,3.52,24.39,1.13,1.0,1.0,52.55,20.73,5.5,0.4,44.33,23.01,47.94,14.68,26.52,1.01,33.0
2007-7-22,1.15,21.56,1.45,0.6,1.0,54.78,23.73,3.41,0.5,46.33,29.1,41.39,12.68,40.02,0.52,28.5
2013-6-1,1.91,22.07,4.36,1.0,1.5,50.33,15.0,6.0,0.5,38.59,28.0,46.15,21.26,62.81,0.5,31.05
2004-12-13,3.19,29.7,1.27,1.0,1.0,59.82,22.3,2.47,0.4,44.93,30.2,32.37,26.87,27.66,0.5,28.7
2009-10-16,12.59,22.12,6.04,1.0,2.0,54.22,23.68,7.94,2.0,56.44,28.02,46.93,14.39,85.4,2.0,33.0
2005-5-9,3.75,24.99,1.27,1.0,1.0,44.81,23.5,2.47,0.21,47.53,28.53,46.63,15.35,56.82,2.98,30.0
2004-7-31,2.17,24.39,2.95,0.1,0.5,51.99,21.54,3.04,0.1,46.13,26.96,47.94,18.03,18.71,0.4,29.9
2010-5-4,3.14,30.42,9.54,1.0,2.0,57.02,23.52,5.88,1.0,86.33,30.09,82.03,18.89,103.09,1.0,33.0
2014-4-14,6.24,0.0,3.61,0.2,0.88,53.66,5.0,5.85,0.75,48.42,12.4,40.77,8.53,4.91,0.88,22.0
2013-11-10,3.0,29.73,0.25,1.0,2.4,47.56,26.49,3.71,2.0,60.35,30.23,49.36,3.16,30.41,3.5,33.0
2005-1-24,9.35,1.22,11.63,1.0,1.0,40.98,4.27,7.76,0.1,45.93,15.0,45.53,75.42,37.05,0.44,28.6
2010-4-3,8.7,29.69,10.33,0.2,5.0,51.99,0.0,5.04,1.0,81.69,25.115,73.91,16.63,103.21,1.0,30.0
2013-1-19,1.32,19.37,8.88,1.0,1.26,49.77,0.0,5.48,0.25,53.41,25.59,46.05,32.22,52.25,0.25,33.0
2011-8-28,4.87,30.0,0.37,1.0,4.0,42.62,29.0,2.44,2.0,40.21,30.6,63.1,5.57,88.89,2.0,33.0
2009-11-12,21.53,29.65,13.48,1.0,3.0,57.02,32.64,2.72,2.0,50.35,23.72,45.83,62.79,86.91,3.0,29.9
2007-12-30,1.08,22.95,0.97,0.6,1.0,62.08,23.73,3.7,0.5,30.95,27.99,35.73,17.25,32.27,1.0,29.1
2011-1-27,4.96,22.59,11.3,2.0,79.19,45.36,0.0,7.59,0.25,78.84,24.36,65.17,44.74,99.63,0.25,31.9
2011-8-17,3.89,23.0,1.5,1.0,4.0,47.01,27.0,0.49,2.0,42.05,34.0,62.88,8.84,91.07,2.0,33.0
2004-9-18,3.3,30.15,1.36,1.0,1.0,51.44,33.32,2.25,0.2,45.33,30.95,48.65,8.81,31.51,3.4,32.2
2013-3-5,3.41,25.09,3.95,1.0,2.0,51.99,24.9,6.0,0.5,45.12,28.0,49.56,17.6,59.19,0.5,33.0
2006-9-8,3.03,25.76,1.06,1.0,4.5,57.02,27.34,2.21,2.03,52.37,29.09,43.44,5.63,50.32,5.0,30.3
2009-3-31,4.36,19.42,13.28,1.0,1.0,53.66,4.19,5.59,1.0,61.777,25.1,50.08,38.63,92.73,0.5,32.2
2004-10-25,1.3,24.32,2.03,1.0,1.0,55.34,20.58,3.55,0.4,44.13,23.01,47.54,18.06,26.49,1.01,28.1
2012-7-27,2.39,30.75,3.29,1.0,1.0,51.99,31.13,4.49,0.5,52.37,28.0,44.77,11.12,79.88,0.5,31.0
2006-8-10,2.22,27.44,2.51,1.0,2.0,45.91,26.09,4.06,0.52,58.28,29.14,54.54,5.32,56.09,2.0,32.2
2006-2-8,10.38,24.73,4.89,1.0,1.0,45.36,19.53,3.91,0.5,37.79,30.09,45.03,33.33,46.91,0.53,33.0
2005-2-20,1.33,10.0,7.59,1.0,1.0,44.81,2.33,4.41,0.1,41.94,27.22,38.1,25.41,48.98,0.42,31.6
2004-5-20,1.96,29.14,3.41,0.1,0.7,51.44,26.14,2.29,0.1,52.57,26.34,48.45,15.59,9.04,0.4,30.0
2009-6-9,3.25,25.41,3.32,1.0,2.0,55.34,19.02,4.47,2.0,64.05,29.04,56.33,15.47,91.43,2.0,33.0
2007-2-23,3.62,24.9,2.38,1.0,1.0,53.1,20.68,5.98,0.5,38.38,28.02,42.26,17.22,53.2,0.5,33.0
2009-10-28,8.56,7.03,3.76,1.0,2.0,64.35,2.33,10.62,2.0,49.54,22.36,49.57,15.73,87.55,2.0,28.0
2013-6-24,ERROR,29.75,ERROR,1.0,2.0,ERROR,24.69,ERROR,1.5,ERROR,27.31,ERROR,ERROR,ERROR,0.5,32.5
2008-7-23,2.46,26.51,1.02,1.0,1.5,57.58,23.3,4.58,1.0,52.37,25.64,48.25,15.41,63.98,2.0,31.2
2009-5-27,5.47,25.99,4.6,1.0,1.5,58.7,21.16,3.22,1.5,63.43,29.96,61.27,17.09,92.32,1.5,30.7
2009-5-8,1.05,26.65,4.55,1.0,2.0,60.39,23.23,3.94,2.0,62.39,28.07,62.25,19.64,93.15,2.0,32.0
2007-8-21,1.0,30.1,1.47,0.6,1.0,48.11,23.34,0.74,1.0,47.33,30.1,49.06,9.77,39.85,1.02,31.7
2013-10-13,1.47,29.1,3.33,1.0,2.0,49.22,31.5,2.64,3.0,56.34,29.94,47.85,2.55,35.72,2.5,29.6
2009-7-26,16.62,23.15,8.75,1.0,2.0,55.9,15.61,9.18,2.0,58.28,14.26,45.23,28.63,89.95,2.0,26.9
2013-7-25,7.12,27.32,6.63,1.0,1.5,55.9,29.01,7.9,1.0,55.92,26.45,49.36,17.07,53.82,1.0,29.4
2006-7-1,1.06,26.21,0.99,1.0,2.0,46.46,29.76,3.45,0.52,54.4,29.09,54.33,12.7,62.91,2.04,33.0
2013-3-18,13.8,29.6,11.05,1.0,1.0,53.66,24.4,9.58,0.25,59.7,22.0,46.55,48.82,60.49,0.25,29.6
2011-2-24,8.54,10.0,11.07,1.0,34.99,44.26,0.0,4.23,0.25,56.34,30.0,51.49,34.99,93.75,0.25,31.3
2007-7-21,2.18,0.0,2.84,0.6,1.0,50.88,0.0,2.9,0.5,46.93,24.7,41.0,21.08,40.15,0.52,30.5
2012-2-8,2.37,15.24,6.72,1.0,1.16,43.17,0.0,2.0,0.5,50.29,31.0,53.65,17.0,81.06,0.69,32.0
2009-11-15,2.36,30.3,3.24,1.0,1.44,53.66,32.3,4.68,2.0,51.56,28.34,48.86,17.46,86.56,2.0,33.0
2009-7-13,11.6,24.45,6.82,1.0,2.0,54.78,16.28,2.65,2.0,55.62,24.68,55.06,18.28,90.3,2.0,28.3
2013-1-10,2.34,24.13,11.92,1.0,2.0,48.67,27.09,5.8,0.5,46.56,25.97,46.75,16.16,48.61,0.5,29.8
